,demand
5517,18701.08851416057
5518,10139.437245493686
5519,6341.19972548749
5520,6755.524168896525
5521,7023.691360789774
5522,6031.294362743433
5523,6380.89030876212
5524,6846.262082179975
5525,5989.334518310528
5526,6970.261156990013
5527,6275.812061618142
5528,6692.189798981371
5529,7196.872953844852
5530,8034.8792310236895
5531,12569.590102143207
5532,20911.056887351002
5533,25352.469963959305
5534,26387.014280857267
5535,28490.88525011499
5536,24700.450187565086
5537,26751.62609418888
5538,31776.876494007098
5539,28982.832608673587
5540,25176.230095155606
5541,20772.45784836317
5542,10984.149261833194
5543,6941.736971639098
5544,6421.6442374388935
5545,7061.802197185111
5546,6948.979912434803
5547,6706.982009247258
5548,6489.192687624714
5549,6383.281889299973
5550,7272.286878607979
5551,7342.297584204602
5552,6575.398376617667
5553,6988.602444512154
5554,6938.679325976153
5555,6810.4254880213475
5556,6321.629892455539
5557,6944.738009415645
5558,6167.74303107622
5559,6809.00847833972
5560,6797.346640630196
5561,7581.4310341295395
5562,6272.950167563301
5563,7336.007344965651
5564,6662.717104066834
5565,6549.286055401675
5566,6649.037778125148
5567,7150.092150664739
5568,6719.970230880595
5569,6973.356432315798
5570,6425.773941609104
5571,6797.156636460682
5572,6917.689162711914
5573,6097.4815735181755
5574,6671.334951430222
5575,6762.667477344419
5576,6759.605266808767
5577,6578.503210345134
5578,6182.458343572715
5579,6606.684530130848
5580,6760.996614719677
5581,6776.019465085454
5582,6291.645661790443
5583,6354.3082602577615
5584,6901.062265676055
5585,6121.0895648298865
5586,6754.306350844793
5587,6552.338604605481
5588,6671.436515366991
5589,7409.928137953878
5590,6678.881006580276
5591,7164.336702478245
5592,6387.1063753728195
5593,6664.266753987359
5594,6447.003073718005
5595,6723.786067276584
5596,6546.38159573367
5597,6780.725195384306
5598,6812.458036542887
5599,6648.285801280769
5600,6433.595346126739
5601,6521.214351110685
5602,7899.475742461322
5603,12634.624281951774
5604,21491.77699684994
5605,22640.42559884168
5606,25691.84758305225
5607,29967.93077184428
5608,23955.525995356125
5609,27424.38764661803
5610,28516.35381722292
5611,28925.58342180331
5612,24605.57653396158
5613,19853.067798210923
5614,9991.066854833081
5615,5756.717646102919
5616,6293.444286567708
5617,6356.197775703178
5618,6407.3588943991035
5619,6325.338161997027
5620,6576.011555864285
5621,7583.194169053357
5622,6635.507339733235
5623,6589.201305164011
5624,6291.244481147276
5625,6657.374550408935
5626,8300.51755139877
5627,11913.502503812793
5628,22965.80973538082
5629,25655.151199921776
5630,29290.33714085118
5631,27317.875207023837
5632,23657.457328415483
5633,25716.429934987562
5634,28590.4189950651
5635,29677.686608176744
5636,24570.571276167313
5637,21359.228561571545
5638,9666.393812838063
5639,6664.499358928433
5640,6538.943479942252
5641,7312.804493325612
5642,6878.0474741458365
5643,6994.166470742792
5644,6573.837130615043
5645,6720.700954319579
5646,7072.881414745285
5647,6451.881917347763
5648,6785.500126967049
5649,6645.362425104376
5650,7991.615656295203
5651,12045.366811599664
5652,20603.650290554495
5653,23461.784688567433
5654,25483.631214969962
5655,27245.832461320013
5656,25972.11963076384
5657,25427.206086546317
5658,29751.218474506633
5659,30074.724671357657
5660,27545.52608713988
5661,19082.984393264953
5662,10620.328525373712
5663,6644.9732055075065
5664,6434.699525008265
5665,6217.697880621753
5666,6894.650600114094
5667,6344.775785594695
5668,6984.672096011944
5669,7010.117282065516
5670,6112.19103418593
5671,6323.393633667003
5672,6488.002286093219
5673,6661.862588528392
5674,8348.300785003374
5675,10969.06807855678
5676,22986.46165652047
5677,24137.595993331448
5678,25875.706178694512
5679,32134.693281485306
5680,24958.479622294384
5681,27464.167538751066
5682,29621.457438851463
5683,29746.871463296837
5684,28131.726212524267
5685,21652.73437670351
5686,10660.123754860753
5687,6324.252873839605
5688,6522.974709816379
5689,6167.08507167819
5690,6628.36319564426
5691,6754.155334827532
5692,6315.765661054329
5693,6674.059065418941
5694,6714.648747534204
5695,7174.948742343848
5696,6603.469480496937
5697,6481.464500658674
5698,8439.358236884156
5699,12326.139347736535
5700,19188.745631936745
5701,23549.00359582147
5702,28087.604836130744
5703,27898.69131843132
5704,26817.09445568257
5705,26477.479448240316
5706,32102.671324893014
5707,27966.99251237232
5708,27071.74893680613
5709,19632.47964887309
5710,10422.06930267918
5711,6723.148051457705
5712,6727.035803793118
5713,6860.114398936536
5714,6354.928467600144
5715,6722.920939935021
5716,6942.548123069468
5717,7292.846253127888
5718,6463.081846007285
5719,6212.408267534212
5720,7077.197960787201
5721,6571.747826235022
5722,6932.322917410224
5723,6729.070053613154
5724,6628.776781742807
5725,6175.9065076702755
5726,6597.061832139332
5727,6915.876860628887
5728,6988.315432280023
5729,6522.480793052645
5730,6524.85804519641
5731,6602.093179279242
5732,6417.620633783897
5733,6542.899373292587
5734,6452.477542088199
5735,6935.571305694341
5736,6140.956258670513
5737,6514.13140487031
5738,6375.8055413023885
5739,6618.130609879555
5740,6624.267741048044
5741,6000.614942348345
5742,7060.355801034366
5743,6801.127747615182
5744,6684.0160944881345
5745,6219.081950683812
5746,6197.083870600262
5747,6597.368945013216
5748,6914.74853904841
5749,6887.119226501962
5750,6178.831902981682
5751,6776.949173753984
5752,7863.86937640559
5753,6676.406594926288
5754,6892.328856521703
5755,6859.8451749253445
5756,7511.2687432818175
5757,6415.8388446413355
5758,7208.570351996438
5759,6271.014577032831
5760,6245.662552557711
5761,7122.0487348550505
5762,6771.6143239583735
5763,6583.925306632185
5764,6604.565242335819
5765,6826.71705009762
5766,6908.074367365914
5767,6332.337680799768
5768,6543.407511517372
5769,6408.018893274351
5770,7716.191338315372
5771,11618.03647958356
5772,20098.49465467453
5773,23320.055787987236
5774,27173.73604536801
5775,30765.50464942944
5776,26058.344070308733
5777,29450.474602465372
5778,31561.178647401142
5779,29180.989405227978
5780,25998.021718128464
5781,20758.88800361777
5782,10784.088663137825
5783,7001.162099866549
5784,6911.915710848814
5785,5946.85168001644
5786,6442.84409306142
5787,6495.831328258068
5788,6423.415263627749
5789,6598.714657021891
5790,6514.736629764558
5791,6428.76621045553
5792,7035.168142014664
5793,6726.021394283546
5794,7831.6860089613765
5795,12065.75174621799
5796,20325.455773773632
5797,24666.04780324498
5798,24829.22654392812
5799,29539.696608057227
5800,23290.006232133765
5801,28025.84598101804
5802,32398.48623699961
5803,27323.667518611055
5804,26396.772461830362
5805,20501.337870966105
5806,9844.42341384449
5807,6219.901425546076
5808,6516.172960144737
5809,6694.314216273302
5810,6608.655147357153
5811,6410.8775468200665
5812,7141.836059945814
5813,6612.12660238819
5814,6809.24106399324
5815,6003.038521359546
5816,6390.57479013955
5817,6429.419192208328
5818,7268.546826440137
5819,12135.848350270251
5820,22089.402905313895
5821,25803.369551106356
5822,26508.226867433717
5823,29601.22049476968
5824,25271.204605126994
5825,26368.362128761863
5826,31750.681129990597
5827,29757.259749755747
5828,25732.92235596408
5829,20500.12945714672
5830,10495.071882481387
5831,6659.245599682749
5832,6362.668703405788
5833,7084.921759711501
5834,6074.498545794405
5835,6334.28011432363
5836,6120.62527254186
5837,6312.077286902709
5838,6848.772372698893
5839,6922.726104251522
5840,6824.66384423131
5841,6652.259588902316
5842,7812.855461480754
5843,10562.70838955944
5844,23472.03781536449
5845,25222.259527561626
5846,28607.207909258734
5847,29327.38974035186
5848,24566.83331287817
5849,26601.25630609621
5850,29273.257106626825
5851,30760.526235048732
5852,25843.460536102593
5853,20901.91141689466
5854,11043.90867683293
5855,6530.600631445309
5856,6213.5398954399725
5857,7237.772626526524
5858,6540.758381026029
5859,6775.920699392054
5860,6424.758235870518
5861,5859.284595263257
5862,6481.617057787967
5863,6716.0578202568
5864,6787.906365769259
5865,6689.72959613061
5866,7925.42993720599
5867,11424.937171452899
5868,23162.27678111239
5869,25138.52065839761
5870,22904.258058248583
5871,30586.33916169945
5872,21668.546232526864
5873,27187.13296561912
5874,32540.6500082281
5875,28735.2485383796
5876,24176.57350143362
5877,20776.403977263075
5878,10801.064301402528
5879,6996.315230994084
5880,6701.768161809813
5881,6432.523630026545
5882,6807.833102442093
5883,6745.086029896511
5884,6645.248989415085
5885,6067.15959261532
5886,6137.178092778309
5887,6959.65040757858
5888,7105.79213562442
5889,6323.974363761517
5890,6964.135112689076
5891,7143.919274320447
5892,6238.197054557006
5893,6089.9693930833355
5894,6761.476689347088
5895,7615.066365279127
5896,6314.173672664236
5897,6582.374993745415
5898,7301.858765402243
5899,6170.011944680183
5900,6346.992930876304
5901,7217.47556187243
5902,6449.166783483403
5903,6196.439746778555
5904,6123.90185872088
5905,6065.5878434857
5906,6596.442242096229
5907,6676.405664547782
5908,6318.670525929251
5909,6648.971374861204
5910,6510.51377763367
5911,7121.625630431843
5912,6739.993753660753
5913,7255.3867214691145
5914,6437.981936255696
5915,6605.636591406518
5916,6227.735864598575
5917,6374.679116515752
5918,6423.454783952568
5919,6027.298585765431
5920,6121.494181338788
5921,6170.916317137774
5922,6334.90553614643
5923,6780.037700921074
5924,6729.524202060202
5925,6321.866344635605
5926,6412.101888592412
5927,7195.925034704213
5928,7181.529967828723
5929,6418.724057072931
5930,7246.987416331842
5931,6548.290383762812
5932,6202.6716181391275
5933,5859.478777921187
5934,7093.328915999713
5935,6904.17337803552
5936,6028.856248973246
5937,6318.176134878849
5938,6698.745925802887
5939,6265.253049494275
5940,6408.188914477498
5941,6646.088324838796
5942,6543.5855222907885
5943,6501.426363192347
5944,6439.1012820316855
5945,7377.903743840309
5946,6949.199964173884
5947,6772.5995072717415
5948,6352.306705614489
5949,7241.362561980542
5950,6546.971580738525
5951,6263.577944281086
5952,6816.500339012705
5953,7342.030210888502
5954,6167.545692214897
5955,6698.7463862144505
5956,6822.371243025387
5957,6673.153211650937
5958,6448.840617187228
5959,6666.585109670097
5960,7011.268736689046
5961,6420.329787307274
5962,8317.600638624257
5963,11185.513517852081
5964,23230.798061769903
5965,21633.94602774416
5966,29187.084155579378
5967,28574.46438964582
5968,22723.565535448564
5969,26939.778347411208
5970,33803.696613682
5971,32136.471020620345
5972,26229.71564359717
5973,20151.160102585236
5974,9846.011811712247
5975,6703.817146650164
5976,6575.558272741
5977,6690.5992998064285
5978,6994.02908809859
5979,6594.327977102433
5980,6465.722799207234
5981,7409.92811261211
5982,6864.809358563772
5983,6833.339303018366
5984,6885.871591461683
5985,6874.7969145737525
5986,8098.537358556163
5987,12519.43453061204
5988,22613.36083937083
5989,22389.924483858726
5990,26125.11090508947
5991,26110.977527503226
5992,24829.09179666872
5993,28370.167675067554
5994,31180.506541650433
5995,31403.08640754407
5996,26959.925463281983
5997,21616.761690014227
5998,9515.231100749745
5999,6958.954349288166
6000,6866.743533090021
6001,6678.188783354689
6002,6628.279642727082
6003,6419.560438371243
6004,6711.475842015856
6005,6635.303251430759
6006,6493.909400308187
6007,5823.487872727033
6008,5966.740677735804
6009,6690.802723296514
6010,7796.93249941685
6011,12159.22125451381
6012,22793.091001777673
6013,24579.071933646235
6014,24964.915578318443
6015,30516.12663146519
6016,24111.397926785678
6017,27103.098287173943
6018,32371.97344124833
6019,28469.440644529175
6020,24971.749620508825
6021,21173.869903468207
6022,10468.906873184376
6023,6466.147879772173
6024,6525.5705268372485
6025,6645.821587542384
6026,6345.429888368805
6027,6487.648721551469
6028,6573.292658177255
6029,6542.242063450138
6030,6228.045095670031
6031,6931.268980697436
6032,6777.128749559509
6033,7020.150223161676
6034,7630.251938396613
6035,13199.929539172428
6036,22399.935307718544
6037,23138.516519395234
6038,25521.268220017508
6039,29545.644786992372
6040,20780.851031091515
6041,27511.583463673043
6042,31273.616112403004
6043,27574.405074462786
6044,26216.899206861708
6045,20178.394875084887
6046,9825.381533619482
6047,6400.346096057291
6048,6449.422885389989
6049,6465.869965714606
6050,6158.571548236808
6051,6984.950243899051
6052,6470.456991705223
6053,7061.23730622339
6054,6972.016540230952
6055,6975.97979961362
6056,7824.673393906054
6057,5743.778989718536
6058,7181.8081046798125
6059,7005.89276771494
6060,6937.039239149751
6061,6651.442222713923
6062,6644.672694119973
6063,7150.5569679078835
6064,7231.874831943834
6065,6998.650478244258
6066,6694.736981674417
6067,6921.529489913961
6068,7297.936325245096
6069,6928.46522471783
6070,7274.339466458493
6071,7285.587720804425
6072,6768.2638490344125
6073,6699.463392340742
6074,7009.328317170821
6075,6840.369906635023
6076,6667.971731308642
6077,6437.752020235446
6078,6694.429642555394
6079,6878.000625070231
6080,6978.136000326613
6081,6811.146262047959
6082,6978.817334188128
6083,6813.698411681952
6084,6385.8689530673555
6085,7190.684344933518
6086,6438.1339749482495
6087,6641.265153474955
6088,6761.990787975799
6089,6799.181096603044
6090,6824.892372841219
6091,6492.275518934623
6092,6794.054207374238
6093,6681.360305248519
6094,6486.527260889705
6095,5868.171424574698
6096,6879.6658004371575
6097,6344.341366727422
6098,6146.703058120096
6099,6839.172279129376
6100,6543.537727862618
6101,6682.291586897954
6102,6085.683012562334
6103,6815.848465132158
6104,6672.629866435253
6105,6221.45518223556
6106,8183.01054063677
6107,13015.770889170186
6108,22325.886846959635
6109,25345.800092096393
6110,26321.683695824566
6111,32385.90806089874
6112,25435.7779287283
6113,31526.887129316026
6114,28973.250318748436
6115,29637.696467262595
6116,28866.385446258224
6117,19144.90949725793
6118,10778.043948826291
6119,7374.959380661258
6120,6322.2661473635935
6121,6917.219818322289
6122,5972.322742179169
6123,6482.345337999988
6124,6698.902120850141
6125,6518.422193930377
6126,7230.441035793971
6127,6292.348225305471
6128,6583.91518584306
6129,6762.059418765063
6130,8672.769178400913
6131,11795.468493480454
6132,23390.68645431432
6133,24211.45039343193
6134,25306.915312640882
6135,29093.90035886881
6136,23083.40600986909
6137,27573.95151513239
6138,29022.624110648376
6139,30183.08636194629
6140,25906.818321619212
6141,19681.414886098788
6142,9723.48347286486
6143,6427.3283839171445
6144,5946.2105580495645
6145,6482.669495841257
6146,7022.905262342165
6147,6642.041542207472
6148,7066.951305629675
6149,6965.778904256909
6150,6705.806248500098
6151,6528.4226949890335
6152,6902.203347229793
6153,6897.521099294452
6154,7695.744329479743
6155,12359.963860617647
6156,21700.23744492126
6157,24563.208615915843
6158,27529.31100600741
6159,29615.414113587103
6160,24058.5010692684
6161,26518.98155384359
6162,30257.90329926751
6163,30092.72052055177
6164,26762.481180211027
6165,19069.067363593218
6166,9566.81333001436
6167,6763.830196741378
6168,6405.323251821732
6169,6467.488500512366
6170,6488.647366342183
6171,6531.52588599074
6172,6320.397319757613
6173,6713.951746092923
6174,6325.427938562043
6175,7069.559592857984
6176,6817.442046713933
6177,6719.954847526944
6178,9056.442846446485
6179,11250.328064566082
6180,21127.696582755412
6181,24423.181268552766
6182,27058.424214043207
6183,28818.726963321693
6184,24163.823097030654
6185,28275.210120237767
6186,32894.89198767731
6187,29070.620554576
6188,29194.063716426186
6189,21026.745222348905
6190,10865.563471096222
6191,6517.384940618459
6192,7276.058002694581
